txtid	date	year	settlement	county	from	to	soc.stat	hit
								 Engemet is kérdeznek  [[vala,  ||]]   ha talála volna reám,  || és ha láttam volna,  || vagy valami hírt hallottam volna felőlle,  || de én semmit nem láttam abban,  || amit cselekedett.  || 
								 Katalin, Keomiwes Mihálnál szolgáló vallja:  || Szappanozok  [[vala,  ||]]  és a szappanozás felett || úgy tetwek,  ||mintha egy nyást üttek volna lábamba. || 
								 Váltig mondom  [[vala,  ||}  hogy énnekem semmi nyavalyám, sem esésem, {\!se l]] sem egyéb nyavalyám nem lött,  || de ugyanazt mondá,  || hogy valahol jártam,  || de az fűzben esett rajtam.  || 
								 Ezt is tudom,  || hogy az uram, Deak Máté, gyermekét megvesztették  [[vala,  ||]]  és egkor, || oda mikor látám,  || hogy jöve az árokháton,  ||megmondám asszonyomnak, || hogy ihol jőne a Vargané annya.  || 
								 Amit asszonyom hagyott  [[vala,  ||]]   azt mondám.  || 
								 Makoba is vittük  [[vala } a gyermeket,  || asszonyom ez Varganéra gyanakodott. {%14]]  {%st}  || 
								[[ Vala } azért eg Fazakas Istvánné ellenünkbe,  || és szörnyű nagy nyavalya {vala ]] rajta.  || 
								 Nyrelt János iuratus senator vallja:  || 1584. esztendőben  [[vala ]]  ez dolog,  || hogy egynéhány boszorkányokat égetének meg,  || kiket Jgyarto György város fogadott procatora lévén fogtatott meg.  || 
								 Én hozzá menék,  || fizetést ígirék neki alattomba,  || megszerződém tizenegy vagy 12 forintba velle,  || de Sala Imre is, az egik inquisitor, szembe  [[vala.  ||]]   
								 Akkor Sala Imre ott nem  [[vala.  ||]]   
								 Mind engemet, s mind az fogoly asszony urát intettenek,  || hogy senkinek ne mongyuk,  || és eképpen fizetésért szabadíták meg Jgiarto György Sala Imréhel az asszont,  || aki fogva  [[vala.  ||]]   
								 Maga én kérem  [[vala,  ||]]   hogy itt künn velem hálljon,  || de ő azt mondá,  || hogy az balhaktól itt künn nem nyughatik.  || 
								 Aztalos Bálint vallja:  || Láttam, || hogy az {\!legyen}Teolcheresné fenyegeti  [[vala } Kis Gáspárnét,  || feddi es {vala,  ||]]  hogy el ne vigye leányát,  || mert szegődött szolga volna ott.  || 
								 Meg is monták  [[vala ]]  azelőtt,  || hogy ne szerezzen oda az házhoz,  || gyanóságom vagyon azért innét a vénasszonhoz.  || 
								 Ilona, Szeremy Gergelné vallja:  || Semmit nem tudok,  || hanem egy leánkát tarték fel,  || kit ez alperesekhöz attam  [[vala,  ||]]   de elhagyá őket, ezt adván okul,  || hogy csak kerítettenek velle.  || 
								 Mondá erre Ézsaiásné:  || „Azt én meg nem tagadom,  || ha hetvenhétszer megesketnének is,  || de azt mondom,  || hogy azon kérsz  [[vala ]]  te engemet,  || hogy az Veres Andrásné és az Teglasné ganéjába vigyek neked!”  || 
								 Láttam azután esmét,  || hogy egy kútban követ hány  [[vala,  ||]]   de azt nem tudom,  || bűbáj volt-e,  || vagy mi volt?  || 
								 Mikor egykor házam előtt ülnénk Keoreossi Péternével,  || jő  [[vala } azon elé Boba Erzsébet, az annya,  || és nézni kezde az Boba Katus házára,  || és {\!rea]] az házra mutatván, így kezde szólni:  || „Vaj, te ördög háza, ördög lakik {vala }tebenned,  || de mostan szegény zsellérek laknak benned!”  || 
								 Hallottam az annya szájából,  || hogy egykor ott megyen  [[vala } elé az én házam előtt,  || és az leánya !Baba Katus házára mutat {vala,  ||]]  és így szól {vala:  ||} „Vaj, ördögök háza, ördögök háza, ördögök laknak {vala }tebenned,  || de most szegény zsellérek laknak.”  || 
								 Theoreos Antalné Anna asszony hiti után vallja:  || Árulok  [[vala ]]  az piacon ennek@ előtte úgymint három héttel,  || 
								 azt mondá,  || hogy „Veres Andrásné házához küld  [[vala ]]  valamit tőllem,  || hogy el nem viém,  || azért vere.”  || 
KBosz. 29.	1592. Kolozsvár 	1592						 Énnekem úgy teccék,  || hogy ez Varga Ambrusné  [[vala,  ||]]   ki rajtam ezt cselekedé.  || 
LobkPopp. 1.	1622-06-12	1622			Pethő Gáspár	Poppel Éva	nemes	 Nagyságod az Istenert megh boczasson,  || nem tuduan  || hogi Isten Nagyságodat megh hozta,  || kültem  [[uala ]]  be egÿ szolgamatth Vduar birone aszoniomhoz, czak oruossagok tudakoznÿ,  || 
LobkPopp. 12.	1630-05-31	1630			Csáky Anna Franciska	Poppel Éva	nemes	 Szerelmes edes Aszoniom Aniam  || imar meg irtam  [[uala ]]  az öciem Vramnak ualo leuelemet  || hogi addak ertessemre  || hogi Nagyságod beciben uagion.  || 
LobkPopp. 12.	1630-05-31	1630			Csáky Anna Franciska	Poppel Éva	nemes	 bizoni dolog  || en nagi sziuem szerint kiuanom  [[uala  ||]]   hogi Nagyságod az Giullessen@ is it Posoniban let Volna.  || talam öciem Vramnak@ is nem törtent Volna ez az niauoliaia.  || 
LobkPopp. 14.	1630-08-26	1630			Csáky Anna Franciska	Csáky László	nemes	 Az Chaki Istuan Vram szolgaia tert  [[uala ]]  ide hozam  || midön Erdeliben menne  || 
LobkPopp. 18.	1632-04-30	1632			Poppel Éva	Batthyány Ádám	nemes	 noha azt Irtam  [[wala  ||]]   hogj az púrgolthot el nem boczatom magamtol,  || migh magam haza nem menek  ||De || mierht hogj ertem az edes menjemnek njawaljaÿaht, leweledbeöl  ||bjzonj bannam || ha eö kegjelmenek walamÿ njawaljaia erkeznek,  || kiteöl isten oltalmazza ö kegjelmet  || 
LobkPopp. 32.	1633-12-21	1633			Poppel Éva	Batthyány Ádám	nemes	 Kérlek fölötte igen edes Fiam,  || Az Purgoltot ualamj két uagÿ három napra bocsásd ide hozzám,  || edgÿikért azért  || hogÿ örömest eret vágatnék magamon,  || Másikért ezért,  || ma ugÿ jártam,  || hértelen állok  [[uala ]]  az Térdemre,  || s. olÿ iszonÿu nagÿ Fáÿdalom űtkoezőt mjnd az két Lábomban hertelenseggel,  || 
LobkPopp. 60.	1638-12-13	1638			Poppel Éva	Batthyány Ádám	nemes	 szinten most kezdet  [[uala ]]  oruosságokat csinálnj  || a kikkel élliek,  || 
LobkPopp. 62.	1638-12-27	1638			Poppel Éva	Batthyány Ádám	nemes	 Fiam Chakẏ Laszlo Uram, nehéz s- hoszu betegségemre nézue, ez el mult napokban, Peteő Gyeőrgẏ Uramat, Posomba kűldette  [[uala ]]  Doctor Ragerért,  || de űressen kellet meg jűnj,  || miuel az Doctort beteges allapattẏa miat el nem hozhatta;  ||s- jol lehet, Palatinus Uram sok kérésére, || (kit agẏon Isten Gyermekjmmel egẏűt meg szolgalnom eő kegyelmenek)  ||rea felelt az Doctor, ||hogẏ || mihent lattya egességének derekas jobbulasat,  ||el nem mulattẏa hozzam ualo jűuetelet; || s-@ ehez képest ujobban érette akaria kűldenj Chakẏ Uram@ is Peteő Gẏőrgy Uramat;  || Mind az altal kérlek mint szerelmes Fiamat,  || kűld ide az Purcholtot ennẏhanẏ napra,  || nem annjra én érettem,  || mint hugodért Baberlẏert,  || az kj tegnap fellette igen meg nehezedet.  || 
LobkPopp. 68.	1639-04-27	1639			Poppel Éva	Batthyány Ádám	nemes	 Azt remenlem  [[uala ]]  magamban  || hogÿ immar minden Niaualiambul kj szabadultam,  || de az Úr Isten megint ujonan eresztette elliöbeni !niaualimat ream,  || 
LobkPopp. 72.	1639-07-23	1639			Poppel Éva	Batthyány Ádám	nemes	 Mulatságnak okáért be mentem  [[uala } ma Ebéd utan Szalonakra,  || s ot {\!kűsz ]] kétséges hirrel beszellik {uala  ||} hogÿ megh holt uolna az kissebbik leánkátok,  || kin sziuem szerent busulok  || s- kősergek.  || 
LobkPopp. 73.	1639-07-24	1639			Poppel Éva	Batthyány Ádám	nemes	 ma@ is szinten be akarom  [[uala ]]  Louaimat fogatnj,  || azonban érkezék Nemsem,  || s- megh mondá  || hogÿ el uitték immár Uÿuará,  || s- ugÿ hallasztám el ismet utamat,  || 
Nád. p. 3	1550-02-26	1550			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Király Bécsbe akar  [[vala ]]  vünynyi Bottyáni urammal,  ||de || hogy megértém betegségedet,  ||elkéredzém hozzád. || 
Nád. p. 3	1550-03-20	1550			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Kérlek, kérlek, kérlek,  || ne véld szánd-szándoknak,  || hogy az meghagyott napokra hozzád nem meheték,  || mert Isten bizonságom,  || hogy ugyanaz volt szándokom,  ||hogy az napra, || kire montam  [[vala,  ||]]  haza menjek. || 
Nád. p. 4–5	1551-07-31	1551			Nádasdy Tamás	Kanizsay Orsolya	nemes	 sok ideje annak is,  || hogy immár semmit nem írtál,  || jól lehet Sárkány írt  [[vala,  ||}  mely levél költ {vala ]] Bécsbe ez mostani hónak tized napján,  || kiben azt írja {vala  ||} hogy egészségbe voltál  || és vagy háromszáz dinnyét küldtél volt fel neki,  || hogy az uraknak elosztogassa.  || 
Nád. p. 4–5	1551-07-31	1551			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Herbersteiner uram is azt írá  [[vala,  ||}  hogy egészségbe volnál,  || igen is köszöni {vala,  ||]]  hogy gyakran látogatnád meg külömb-külömbféle jó gyümölcsökkel,  || kiért Isten neked jót adjon.  || 
Nád. p. 4–5	1551-07-31	1551			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Azt is írja  [[vala,  ||}  hogy ez mastani hónak heted napjánn adta volna egy kötés leveledet Pécsy Farkas kezébe,  || ki szegény gróf uram tolmácsa {vala,  ||]]  hogy nekem hozza,  || de még sem Farkast, sem az leveleket nem láttam.  || 
Nád. p. 4–5	1551-07-31	1551			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Kancellarius uram is azt írá,  || ki levele ez mostani hónak huszad napjánn költ  [[vala,  ||]]   hogy egészségbe vagy.  || 
Nád. p. 4–5	1551-07-31	1551			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Engemet egynihán nap borzogata az hideg,  || de ugyan kühallgatám és feküvénn  || ma lóra ültem  [[vala  ||}  és András urammal, fiunkkal mulatnyi mentem {vala.  ||]]  
Nád. p. 6	1552-09-04	1552			Nádasdy Tamás	Kanizsay Orsolya	nemes	 úgy találám az két királyt és az kis herczeget,  || hogy szüntén misére mennek  [[vala.  ||]]   
Nád. p. 6	1552-09-04	1552			Nádasdy Tamás	Kanizsay Orsolya	nemes	 nem akarom  [[vala ]]  kezeket fognyi mondván,  || hogy pestisből jövök,  || de nem akarának egyebet tenni benne.  || 
Nád. p. 8	1553-01-15	1553			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Egyet nem szeretek,  || valami írást ada az tanács eleibe,  || kiben az több dolog között az  [[vala,  ||]]  hogy || az ki valami tisztre elegendő és alkomas,  ||senki ne vonná magát: || 
Nád. p. 8	1553-01-15	1553			Nádasdy Tamás	Kanizsay Orsolya	nemes	 ez szók engemet és bán uramat illetik  [[vala,  ||]]   de hallgat  || az ki tudja.  || 
Nád. p. 12–13	1554-12-07	1554			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az bárzsony felől írtam  [[vala ]]  az te subád fölinek,  || de az kalomár megvallá,  || hogy nem tartja meg az szünyét  || és úgy hagyám.  || 
Nád. p. 12	1554-12-04	1554			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Megbocsásad, || hogy az vásárlás eddig mulék,  || mert az nyusztos emberrel soha véget nem érek  [[vala,  ||}  és ha Guzman uram nem leszen {vala,  ||]]  ugyan el kelly {vala }hadnom,  || 
Nád. p. 12	1554-12-04	1554			Nádasdy Tamás	Kanizsay Orsolya	nemes	 még sem vühetém különben véghez,  || hanem két czímerrel kellyeték megvennem az nyuzba,  || jól lehet egyikkel megérem  [[vala,  ||]]   de egyiket az másik nélkül nem vehetem jó módon meg,  || 
Nád. p. 13	1555-09-26	1555			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az ország szolgái valami magok pörikért jüttek  [[vala ]]  hozzám.  || 
Nád. p. 14	1555-12-20	1555			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Azt állétom  [[vala,  ||]]   hogy én ez héten haza mehessek,  || de igen félek rajta,  || hogy még az innepre es király haza bocsásson:  || 
Nád. p. 14	1555-12-20	1555			Nádasdy Tamás	Kanizsay Orsolya	nemes	 ki ha történik,  || soha gyermekségemtől fogva nehezben nem esett egyszer haza nem menésem,  || mint ezúttal;  || mert bizonynyal szívem szerént kévánom  [[vala,  ||}  ha mind tégedet s mind Ferkót láthatom {vala.  ||]]  
Nád. p. 15-16	1556-08-26	1556			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Vagy két levelemre nem tél választ,  || kiváltképen arra,  || kiben az Sárvárra való menésedrűl írtam  [[vala.  ||]]   
Nád. p. 18	1557-09-16	1557			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az bolt előtt való pitvarba vagyon,  || mert Kinsperger uramat várjok  [[vala  ||]]   és én tetetém bé az kis pitvarba.  || 
Nád. p. 18	1557-09-16	1557			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az mint írtam  [[vala,  ||]]   hogy ma elindulunk,  || nem lehete,  || 
Nád. p. 19–20	1557-11-10	1557			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Mikor felhivatlak,  ||az nagy szép új szőnyeget, || kit Kanizsárúl hoztak  [[vala ]]  fel,  || és az kit minap Győrrűl hozék,  ||felhozd veled || és többet is és kárptokat is.  || 
Nád. p. 20–21	1557-11-25	1557			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Jól lehet tegnap azt írtam  [[vala,  ||]]   hogy csak az bábáért is és az ház látni es így fel kellene jűnöd,  || de ha az orczádat nem féltenéd,  || hogy reá térne az betegség,  || kel késhetnék az feljövés,  || mert bizon igen hideg vagyon,  || itt is nem szüntenn kedvünk szerént való szálásunk lehet ilyen téli üdőbe.  || 
Nád. p. 23–24	1558-06-08	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Boldizsár deákot ma várom  [[vala ]]  meg,  || 
Nád. p. 24–25	1558-06-25	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	Továbbá, || mikor eljüvék tűled,  ||mondod  [[vala, ||]]   hogy valami zsinórt adsz,  || kihez képest itt egy ruhának valót vegyek,  || de elfeledted,  || 
Nád. p. 27–28	1558-10-10-2	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	De || miért hogy víltem azt,  || hogy az te leveledet is olaszul írta,  ||felszakasztottam  [[vala, ||]]   tudván azt,  || hogy senki nem volna ott,  || ki meg tudnája magyarázni.  || 
Nád. p. 28–29	1558-10-15	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Tudom || hogy mondod  [[vala ]]  egyször,  || hogy czukarom kandit küldjünk  || s ne talán tán mast es azt kérted,  || de Balázs deák nem tudja megmondani.  || 
Nád. p. 28	1558-10-12	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az gerliczéket is ű fölségének megemlítettem  [[vala;  ||]]   de azokkal semmit nem gondola,  || azt mondá,  || hogy köz az.  || 
Nád. p. 29–30	1558-10-18	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Továbbá || Széchy asszony amminemő ágy szerszámot adott  [[vala,  ||]]   ahhoz megcsináltattam az ágyot is.  || De paplan nincs hozzá.  || 
Nád. p. 30–31	1558-11-03	1558			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Tegnap ebéd után császár ű fölsége Prágába indula  || és ű fölségét étlen elkésértem,  ||de || miért hogy későn az késértésből tértem  [[vala ]]  meg,  ||mind az ebéd s mind az vacsora egy lén. || 
Nád. p. 31	1559-01-02	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az doktor felől írtam volt azt,  || hogy csaknem szegény Pál urammá lén,  || annyira elbúsétották  [[vala,  ||]]   de immár megtért az mennyegző után.  || 
Nád. p. 31	1559-01-02	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az dajka asszony leánya felől régenn választot{\...}m,  || azt is hiszem,  || régen ott vagyon az leány nálad,  || mert nekem Lestár uram azt mondta  [[vala,  ||]]   hogy megírta feleségének,  || hogy oda küldjö.  || 
Nád. p. 32	1559-01-09	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Tudod, ||hogy egyszer is, || mikoron Erdélybe mentem  [[vala,  ||} te reád és Batthyányiné asszonyomra bíztam {vala ]] az végeket || és akkoron Beszprémnél igin megvertítök volt az törököket,  || 
Nád. p. 33–34	1559-01-15	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	Az dolog || kire kértél  [[vala,  ||]]  mibe legyen, || megérted az levélből  || kit leányunknak írtam;  || de az dolgot csak te és leányunk értse ideig;  || de azért készülj hozzá lassan;  || 
Nád. p. 34–35	1559-02-04	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Továbbá ezúttal Csánÿ Akácziostol küldtem volt neked hatvan aranyat szépeket és igaz mértékkel valókat  || és megizentem  [[vala ]]  tűle,  ||hogy az hatvan arany helyett az alább@ valókban, || kik ott nálad vannak,  ||az salczpurgiakban és az török aranyokban esmét hatvant küldenél, || kiket még sem köldted fel.  || 
Nád. p. 35–36	1559-02-08	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Rád kezdtem  [[vala } haragodnom,  || hogy az feljüvést elhalgattad {vala,  ||]] de || miért hogy leveledbűl értöm,  || hogy jó módonn fel nem jühettél volna,  ||azért nem nehezlök immár reád, || 
Nád. p. 35–36	1559-02-08	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 de azért félek  [[vala,  ||}  hogy miért felűltettelek {vala,  ||]]  hogy eljüsz.  || 
Nád. p. 35–36	1559-02-08	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	Az pénzt, || kirül ez napokban is írtunk  [[vala ]]  neked,  ||még sem küldted fel. || 
Nád. p. 36–37	1559-02-26	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 ha lehet  || azon leszek,  || hogy kütegyem rokkáját,  || mint egyszer,  || hogy elvadétottam  [[vala ]]  tűled.  || 
Nád. p. 36–37	1559-02-26	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Küldj mégis húsz arany forintot,  ||bizon || mihelt haza megyek,  ||mind azt az huszat s mind az mely tizet mi nap küldtél  [[vala, ]]  szép és jó tombütő arany forintokkal fizetem meg. || 
Nád. p. 38	1559-03-24	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Ezzel vigasztalom magamat,  ||hogy || ha elbocsátnak  [[vala ]]  is,  ||!húse hétfőn esmég ide kellett volna indulnunk. || 
Nád. p. 39	1559-04-29	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Es igen pörlünk  || hamorabb leszen az hazamenés,  || hogynem mint vélem  [[vala;  ||]]   de előbb Bécsbe kell mennem az vár dolgáért.  || 
Nád. p. 40–41	1559-05-16	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Ha az kerbéli aszalóház megkészülhet  [[vala,  ||]]   tahát mind veled egyetemben ott akartam laknom,  || 
Nád. p. 41	1559-05-31	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az úrgombákat az te neveddel beküldtem  [[vala ]]  királyné asszonynak,  || kit jó néven vett tűled  || és igin köszönte.  || 
Nád. p. 43–44	1559-09-26	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Legyen istennek hála,  || én egyébképpen jól vagyok,  || nincsen fogyatkozásom sem ételembe, sem álmomba,  ||hanem mégis az kis var, || ki kezemen kült  [[vala,  ||]]  viszketett || és még mast sem gyógyult meg.  || 
Nád. p. 43–44	1559-09-26	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 nem írtál semmit arról,  || ha Zsuzsonna aszszony mégis nálad vagyon,  || mert ott hattam  [[vala.  ||]]   
Nád. p. 45–46	1559-10-15	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Tersáczkynak nem kölemben vagyon mastan dolga,  || mint tenéked egyszer,  || hogy Kanizsán valál,  || &mikoron az király emberét mondták  [[vala ]]  néked,  || hogy oda megyen,&  || vélted || hogy valami feneség légyen,  || ha látád,  || hát csak egy ember vagyok.  || 
Nád. p. 45	1559-10-14	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Továbbá || azt írtad  [[vala,  ||]]   hogy ez elmult kedden Kereszturatt lész.  || 
Nád. p. 45	1559-10-14	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Én is ahhoz@ képest oda akarok  [[vala ]]  mennöm.  || 
Nád. p. 45	1559-10-14	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 És micsoda okkal akkoron császártól elbucsuztam  [[vala  ||]]   s micsoda ok továbbá megtartóztata,  || mikoron Isten haza viszen,  || megbeszéllöm. || 
Nád. p. 47–51	1559-11-16-2	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 bátor idején éhezni készüljön;  || mert az szegén ücsédnek az tiedből sem mer  [[vala ]]  enni adnyi;  || bizony Becsérből inkább kéméli;  || de ám az ű dolga;  || én eluntam az ű meséit.  || 
Nád. p. 47	1559-11-10	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az te leveledet !Szlúnyiz Ferencz levelével egyetemben még Keresztúrat adták  [[vala ]]  meg.  || Bár hogy horvát választ,  || kit Szlúny tett.  || 
Nád. p. 52–53	1559-11-23	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Hol az Miklós Pál fia mellett írsz,  || hogy megkegyelmeznék néki,  || én miattam mind@ holtig ott lehet az fogságban,  ||de || ha azt akarod,  || hogy megszabaduljon,  ||tahát úgy cselekedjél vele, || mint az Győrik Kelemennel és az rabokkal,  || kiket elbocsáttattál  [[vala,  ||}  mikoron az Isten Ferenczet adta {vala ]] ez velágra.  || 
Nád. p. 53–54	1559-12-04	1559			Nádasdy Tamás	Kanizsay Orsolya	nemes	De || ha történnék,  || hogy valami szükséges dolgainkért ez idő közbe haza ha kelletnék két napra mennem,  ||tahát || az mint megírtam  [[vala,  ||]]  tartasd készen túl az szekeret, ||hogy azt az szekeret || kin innejd az Förtőig megyök  ||Pomagyon hagyhassam || és által kelvén az vizet az más szekeren mehessek haza.  || 
Nád. p. 55–56	1560-03-17	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az mint én nekem írtál  [[vala } az Perneszit György felől,  || hogy éltében örömest szembe volt volna velem,  ||én is || ha lehetséges lött volna  ||örömöst szembe löttem volna vele, || mivelhogy régi esmerőm volt  || és atyámfia gyanánt tartottam  || és nem csak ő érte, hanem főképpen érted akartam haza menni,  || ha lehetséges leszen {vala,  ||]]  
Nád. p. 58–59	1560-12-05	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Hogy ez levelet megírattam  [[vala,  ||]]   hozák leveledet,  || kiben kérsz,  || hogy úgy írjak egészségemről,  || az mint leszök.  || 
Nád. p. 58–59	1560-12-05	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Az viza máját, ikráját és bélit szintén !jólkort hozák,  || hogy immár ebédhöz készölök  [[vala  ||]]   és meghagyám,  || hogy !mindjárás az májába megsössenek.  || 
Nád. p. 59–60	1560-12-06	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Jüttek  [[vala ]]  hozzám mind Leukárol s mind egyebünnen,  || kikkel sokat szóltam  || és abba mulattam el álmomat is;  || ki másszor nem lészen.  || 
Nád. p. 59–60	1560-12-06	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	Azon kocsin az orvosságot is, || kit Julius doctor fogadott  [[vala  ||]]   hogy küld,  ||meghozták, || kivel mint kellessék élned,  || az czédulájából megértöd.  || 
Nád. p. 60–61	1560-12-11	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	Kedden veradóra || bizony, ||hogy elég nehezen voltam, || !holták kelve orvosságot vettem magamhoz,  || ki után annál is inkább megaléltam  [[vala.  ||]]   
Nád. p. 60–61	1560-12-11	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Megértettem volt,  || hogy Quadrio is itt vagyon,  || az ki ám mind feleségestül alá ment  [[vala ]]  hozzád,  || ki fő és jeles sebgyógyétó.  || 
Nád. p. 60–61	1560-12-11	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Azt es hozzám hívattam  [[vala,  ||]]   ki örömest jöve hozzám,  || űtet választattam egyedül az sebgyógyétók közül hozzám.  || 
Nád. p. 62	1560-12-14	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Jóllehet elvégeztem  [[vala,  ||]]   hogy Ferenczet felküldjem Pozsonba császárhoz az gyülésre,  ||de || miért hogy nagy költségünkre lenne,  ||azt elhattok. || 
Nád. p. 63–64	1560-12-19	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Irtam  [[vala ]]  neked ez napokba,  || hogy csak ez innepök után jűnél ede fel hozzám;  || 
Nád. p. 63–64	1560-12-19	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 azt es megírtam  [[vala,  ||]]   hogy Ferenczczel és húgoddal Szlúny asszonynyal egyetemben jünél fel;  || de csak választot sem tél levelemre.  || 
Nád. p. 63–64	1560-12-19	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Ám || hogy mindketten fekszünk  [[vala,  ||]]   tudod || mint őrözték;  || őrözte csak az isten.  || 
Nád. p. 64–5	1560-12-21	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Tennap nem merék illyen nyilvánn izennem Szalay Páltúl,  || mert félek  [[vala ]]  mindazon tennapi naptúl s mindez elmult éjétűl, s mind mátul,  ||de || legyen hála az mindenható úr Istennek  ||elszaladék ||és || aztúl megválva,  || hogy az fogyatkozás miatt erőtlen vagyok,  ||ma kinnyeben indulhatnék mindazonáltal innéd haza, || hogy nem mint onnét hazól indultam ide  ||és || Isten úgy segél,  || hogyha ott patikák és doktorok volnának,  ||holnap haza indulnék. || 
Nád. p. 65	1560-12-22	1560			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Elfeledtem  [[vala ]]  Komlósytul megírnom,  ||hogy || mikoron feljösz,  ||veled hoznál béven fejérruhát, || kivel sebet kötöznének,  || mert teljességgel ki fogytunk belőle.  || 
Nád. p. 66–67	1561-03-18	1561			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Ha penég nem akarna oda mennyi,  || ám Keresztúrat is az várasba, az udvarbiró háza ki  [[vala,  ||]]   jó szoba és kamara vagyon benne,  || ottan jüjjen oda  ||és mindezzel s mind egyébbel, || az mivel tudod,  ||mindennel kínáljad. || 
Nád. p. 67	1561-03-29	1561			Nádasdy Tamás	Kanizsay Orsolya	nemes	 Azt írtuk  [[vala,  ||]]   hogy ha mi innen vasárnapig oda nem megyünk Keresztúrra,  || hogy bátor osztán ne várj,  || hanem hétfőn haza !mejn Sárvárra,  ||de || az mint eszemben veszem,  ||az császár még mind hétfőn és kedden dolgot ad, ||azért szerető atyámfia, || ha ennyet vártál,  ||immár ez keveset is várd meg, || 
Nád. p. 73	1542-12-20	1542			Kanizsay Orsolya	Nádasdy Tamás	nemes	Az jó üdőrűl, || az kirűl Kd ír,  ||itt is jó üdő  [[vala, ||]]   de óvvadni kezdett,  || az hó elment  || az jég is óvvadott,  || ma az Fertö megfagyott;  || 
Nád. p. 80–81	1550-10-07	1550			Kanizsay Orsolya	Nádasdy Tamás	nemes	 az Katona Ferencz vétke így lett,  || hogy Zsennyeyné lement  [[vala  ||]]   és nem tudta,  || hogy én olyan hamar írjak Kdnek;  || 
Nád. p. 80–81	1550-10-07	1550			Kanizsay Orsolya	Nádasdy Tamás	nemes	 Kdnek könyörög  [[vala ]]  Ádám deák,  || hogy egy kű szállott volna le az mi molnunkról,  || ki csak két újjnyi volna;  || Kd az ű molnára engednéje;  || megszolgálja Kdnek.  || 
