txtid	date	year	settlement	county	from	to	soc.stat	hit
Nád. p. 140–142	1549-12-18	1549			Nádasdy Anna	Kanizsay Orsolya	nemes	 jóllehet mast  [[akarok  vala ]] bekildenem,  || mert azt mondják,  || hogy oly igen halnak mast Kustanczinápolyban,  || hogy immár tizenhat ezer ember holt meg,  || de immár az innepik nem kildek,  || mert értem,  || hogy az innepre várja Szebenben egy atyjafia az gyereket,  || az ki Kávásy Albertnét kihozta volt,  || kit tudok,  || hogyha az úr Isten mektartotta szekény uramat,  || hogy szemben lett ő kmével,  || 
Nád. p. 140–142	1549-12-18	1549			Nádasdy Anna	Kanizsay Orsolya	nemes	 Ha Kteknek az akaratja,  || hogy elbocsássa Ktek,  || hát az mi nagyobbik !fiukat András uramat kildeném érte,  || kit ugyan mast is el  [[akarok  vala ]] kildenem,  || de !gonolám,  || hogyha Ktek el nem bocsátja,  || csak hejában lenne az ő kme munkája.  || 
Nád. p. 145–146	1550-11-22	1550			Nádasdy Anna	Nádasdy Tamás	nemes	 Azírt ez mostani háboróságnak okáírt  [[kírek  vala ]] ő kmétől ezer forintot zálogra,  || kit ő kme zálogomra sem ada,  || kit bizony ő kmihez soha nem hittem volna,  || mert én ő kegyelmit oly barátomnak tartottam,  || hogy soha ő kme olyba meg nem lelhetett volna,  || kire én elíg löttem volna,  || hogy ő kme én bennem megfogyatkozott volna.  || 
Nád. p. 151–153	1551-05-09	1551			Nádasdy Anna	Nádasdy Tamás	nemes	 Ezek ennek utána is mindenkor te Kd gyermeki,  || de bizonyába a te Kd emberét nagyobb szorgalmatosságval  [[várom  vala ]] az számvetésért, hogy nem mint az mennyekezőbe való jevésért.  || 
Nád. p. 154	1552-09-12	1552			Nádasdy Anna	Nádasdy Tamás	nemes	 Továbbá itt is  [[emlékeztetem  vala ]] Kdet Gabriel felél,  || kirűl kenyergek Kdnek az Istenért  || megbocsásson Kd,  || hogy ha én evvel Kdet megbántom ennyi nagy sok gondjában,  || de soha nem tarthatám meg magamat,  || hogy ne írnék Kdnek ez okáért,  || hogy !enkem ez félében tebb nem volt  || sem tebbet nem várok az Istentel,  || ez okáért kelleték Kdnek írnom,  || hogy az !jé szivemben,  ||hogy || ha mast ott meghal,  || kit az Isten eltávoztasson mind az én életemig,  ||az fogja kesergetni az én szívemet, ||hogy@ || ha onnad meghozták volna,  ||meg nem hol volna. || 
Nád. p. 163–164	1558-01-30	1558			Nádasdy Anna	Nádasdy Tamás	nemes	 Továbbá én már tizenegyed napja,  || hogy itt vagyok Kassán  || de Istennek kegyelmességéből, holnap indolni akarnék,  || csak Perényi !uramtoul várak egy levelet,  || mert ő kme Patakra  [[akarja  vala,  ||]]  hogy menjek,  || de kapitány uram azt adá tanácsol,  || hogy jobb Terebessé mennem, ez okáért,  || hogy minden szállásom erességben lehet,  || mert Terebesről Kis Várdára mehetek egy nap  || és Várdárúl Ecsedbe.  || 
Nád. p. 163–164	1558-01-30	1558			Nádasdy Anna	Nádasdy Tamás	nemes	 azt  [[mondja  vala,  ||]]  hogy Kd ajánlotta ő kmének  || és Kdtől nem meri adni,  ||de én mondám ő kmének, || hogyha Kdnél volna is  || és látnája Kd ilyen szükségemet,  ||hogy Kd sem tartanája meg tőlem. || 
Nád. p. 163–164	1558-01-30	1558			Nádasdy Anna	Nádasdy Tamás	nemes	 Azért kenyergek Kdnek,  || hogy Kd viselnéje gondját jószákának, azból  || hogy valaki el ne kérnéje jószákát,  || mert kapitány uram azval is  [[tartja  vala ]] meg,  ||hogy, || ha elviszem velem,  ||jószákát is elkérik királytól. || 
Nád. p. 164–166	1558-03-26	1558			Nádasdy Anna	Nádasdy Tamás	nemes	 Mikor Idát  [[perlik  vala,  ||]]  Brassay Pálnak prokátorságaírt adtam ..... 10.  || 
Nád. p. 166–168	1558-12-21	1558			Nádasdy Anna	Nádasdy Tamás	nemes	 Egyik oka az volt,  || hogy  [[reménylem  vala ]] megjevését,  || másik oka az volt,  || hogy értettem,  || hogy igen béven költ  || és ugyan azt akartam,  || hogy megesmerje magát,  ||hogy || mikor pénze leszen,  ||eszében jusson, || mint kell költeni,  || mert én annyit soha nem kildhetnék az én fiamnak,  || kit ő mind el nem költene.  || 
Nád. p. 170–171	1560-09-02	1560			Nádasdy Anna	Nádasdy Tamás	nemes	 melyről asszonyomnak is panaszolkodtam,  || hogy nem  [[kell  vala ]] ő kmének immár csak az egyen hanni,  || 
Nád. p. 170–171	1560-09-02	1560			Nádasdy Anna	Nádasdy Tamás	nemes	 mely jó vala akkor is,  || mikor én ott valék  || és mast is mely jónak mondják az édes kis urat,  || tebbet  [[kell  vala ]] effélében hozni ő kegyelmének.  || 
Nád. p. 180	1568-02-20	1568			Nádasdy Ferenc	Kanizsay Orsolya	nemes	[[ Kevánom  !valáa ]] az úr Istentül,  || hogy Miklós uram felől jobb hírt hallhatnék,  || de úgy legyen,  || mint az úr Istennek kegyelmes akaratja.  || 
Nád. p. 192	1568-06-26	1568			Nádasdy Ferenc	Kanizsay Orsolya	nemes	 továbbá Keresztúrat az mely német gyermeket Ádám hozott vala oda,  || hozzám még sem hozták meg  || és az apja azt  [[mondja  vala,  ||]]  hogy harmad nap mulva fölhozza.  || 
Nád. p. 196	1568-08-07	1568			Nádasdy Ferenc	Kanizsay Orsolya	nemes	[[ Akarok  vala ]] írnom Ferencz uramnak felőle,  || hogy érte küldjön,  ||de || merthogy Ferencz uramat értem ott nem lenni Keresztúrat,  ||úgy készerétetem Kdnek írnom, || kiért Kd megbocsássa,  || hogy Kdet ezzel bántom most,  || 
Nád. p. 207–8	1569-03-22	1569			Nádasdy Ferenc	Kanizsay Orsolya	nemes	 Eremest  [[megkérdem  vala ]] Kajetános uramtúl az halat,  || az kit Kd hagyott vala,  || de nem lén hon,  || mikor ez levelet írám.  || 
Nád. p. 208	1569-04-16	1569			Nádasdy Ferenc	Kanizsay Orsolya	nemes	 Továbbá örömest Ferencz uramnak  [[írok  vala ]] örömest  || és evvel Kdet nem {búsétom vala,  ||}de || <hogy értem,>  ||hogy Ferencz uram hon nincsen, || úgy készeréttetem Kdnek írnom.  || 
Nád. p. 209	1569-05-20	1569			Nádasdy Ferenc	Kanizsay Orsolya	nemes	 Továbbá tegnap Török Ferencz uram és Pető János uram vacsorán kihívának az árokhátra mulatni,  ||és || hogy láták,  || hogy az lovacska  [[ugrálik  vala,  ||]] Pető uram fölötte igen ócsállá || és azt adá tanácsul,  || hogy soha másszor reá ne üljek.  || 
Nád. p. 224–5	1542-12-27	1542			Majláth Istvánné Nádasdy Anna	Szalay János	nemes	 Azt mondja az nagyobb,  || hogy Isten ne adta volna !nekin,  || hogy az !életet nagy úr atyjafiát keresett volna,  || mert mast es az miatt lettek Maylat István !kolusi  || és sok efféle ezhez hasonlatos beszédeket mond bizon az,  || hogy az ecscsén el nem  [[múlik  vala,  ||]]  de az !nénénnje veszté eszét !eszét  || 
Nád. p. 224–5	1542-12-27	1542			Majláth Istvánné Nádasdy Anna	Szalay János	nemes	 és az ő én télem való elmenése így lén,  || hogy Péter vajda Fokarasra  [[akar  vala ]] jéni,  || azt mondák,  || hogy fokadták,  || hogy soha Fokarasban nem szorolnak,  || 
Nád. p. 224–5	1542-12-27	1542			Majláth Istvánné Nádasdy Anna	Szalay János	nemes	 mert elék nagy félelmet vallottanák benne,  || kétszer es úgy kérezének Székesvárra,  || de én nem  [[akarok  vala ]] ennek engedni  || és !elbocsátnom,  || 
Nád. p. 224–5	1542-12-27	1542			Majláth Istvánné Nádasdy Anna	Szalay János	nemes	 vékre mék morhájokat es megtarttotam vala,  || hogy ha ők makok elmennek es,  || azt ott hagyják  || és azután es megtalálják,  || mert  [[félek  vala ]] azon,  || hogy kimennének  || és Kd rejám harakszik érte,  || hogy Kdnek !hirel nélkült bocsátám el őket,  || 
Nád. p. 224–5	1542-12-27	1542			Majláth Istvánné Nádasdy Anna	Szalay János	nemes	 Ez előtt és írtam volna felélek,  || de semmi hírt nem  [[hallhatok  vala ]] felélek,  || 
ÓmLev. 52.	1524-11 előtt	1524			Drágffy János	Várday Ferenc	nemes	 monda Jarbor|  || tÿgÿ Jlen mwnkath  || kylgy v kegelmihes  || mentÿl| hamaraby leheth  || Jryon nekem egy kÿczÿn| czedwlath  || hythemre || mindyarast  [[meg serzem|  wala  ||]]  mı modon kegelmed kywannia  || 
ÓmLev. 56a.	1526-01-31 előtt	1526			Báthory István	II. Lajos	nemes	[[ welem  wala ]] ezth ees  || hogh=|=Mÿwel Az mas@ fel ees Eze{\...}| Ew fel: walo zerethethBewl| ees hÿwsegbewl Mÿwelne| azth  || hogh az@ en Thÿzthemben| atthana Magath,  || 
ÓmLev. 62.	1526-08-29 előtt-2	1526			Bocskay Ilona	Bocskay István	nemes	 [Jol] [tudod] [ıo] [ıstuan]n vram.  || hog maas| keppen  [[fogadot  vala.  ||]]  hog meg halalod [ez] egy haznak ıo teteleet.|  || 
ÓmLev. 63.	1526-11-30	1526			Sibrik Osvát		nemes	 ha megh Tereẏthetem| ez Belÿ Banatomath|  || az mÿ ezen wagÿon|  || hÿgÿe megh kegÿelmed| somath  || hogh hÿthem !sereth| Mondom  ||hogh || az mÿ aÿondokoth| az menÿegzewre Mÿnd wrak| Mÿnd !Nemezek hostak  || !ez kÿlthek  ||Mind kez wolnak oda annom|, || Czak te kegÿelmed ne  [[kÿssebeÿth@  wala| ]] engem ewel :  || maga saz| forÿnnal sokal tewbet Tezen  || 
Peregr1. 35.	1714-04-26	1714			Ajtai András	Teleki Sándor	peregrinus	 Jol jutt eszemben  || hogj a' Mlgs Vr  [[kivánnya  vala ]] el jővetelemkor  || hogj szerelmesei egésségtelensége irant bár tsak consiliummal legjűnk sollicitusok,  || 
Peregr1. 47.	1715-01-03	1715			Kibédi András	Teleki Sándor	peregrinus	 mostan egyszersmind fizetven az hadaknak az alumnia felol,  || igen  [[kételkedünk  vala,  ||]]  mert a !termnius utan jó darabbal atták,  || küldőttek meg.  || 
Peregr1. 49.	1715-04-07	1715			Pápai Páriz Ferenc	Teleki Sándor	peregrinus	 bizonysagom T. Bajtsi Samuel Uram,  || mikor fel akará eö velem inditatni az Iffiuságot, T. Idvezült Enyedi Istvan Uram ellen  || akkor nem azt  [[mondgya  vala ]] felőllem,  || hanem ennek Contrariomat.  || 
Peregr1. 53.	1716-03-15	1716			Kibédi András	Teleki Sándor	peregrinus	 Decemberben irt irasomra  [[varok  vala ]] választ, akarván {\!lat!omnibus viis ac modis} !aközönségesen itt folytatni,  || 
Peregr1. 82.	1718-08-28	1718			Enyedi István	Teleki Sándor	peregrinus	hogyha azért {\!lat!casu quo} a G. Teleki Pal Vram 50 és T. Mihály 20 forintyat || mellyről az Ur emlekezik  || hogy még kezénel vagjon  ||ezen levelem a M. Urnal talállya || meltoztassek a Mltgos Ur vagj immediate valami esméretes fel jővő Deaknak kezibe adni.  || vagj edgj Vásárhellyi Kereskedő Lipsiaba fel jővő Emberre bizni. a Tavaszi Sz. Győrgj napi sokadalomkor.  || mellyet irok azert  ||{\!hogy }mert || jollehet  [[szandékozom  vala ]] a nyáron Hollandiába menni  ||de praegnans okokra nezve || {\!lat! (quarum enumerationem pagella haec non caperent)} még a jővő Télen itt mulatok halasztván Hollandiaba valo menetelemet a jővő Tavaszra. circiter a Lipsiai sokadalom utánra  || 
Peregr1. 83.	1719-01-16	1719			Enyedi István	Teleki Sándor	peregrinus	 Kőzelebb ugy  [[hallyuk  vala  ||]]  hogy Philippus halálos ágjban fekűnnék  || de szinten ma ujjabban ugj olvasám  || hogj jobban vagyon  || 
Peregr1. 85.	1719-09-01	1719			Enyedi István	Teleki Sándor	peregrinus	[[ irja  vala ]] ugjan az Ur  || hogy egj Instantiat@ is annectallyak  ||de én || tudgja az Isten  ||általlom, || annál@ is inkabb{\! mint}  || hogy mar edgjszer otthon létemben ő Ngságoknak instaltam volt.  || 
Peregr1. 100.	1720-12-05	1720			Nánási András	Teleki Sándor	peregrinus	 Nem  [[reménlem  vala,  ||]]  hogj {\!lat!importunus pulsator} lennék a Méltoságos Ur ajtaján:  || Kűlőmben, ugj kételkedtem volna, az Méltoságos Ur hozzám érdemem felett gjűmőlcsőző sinceritássában.  || 
Peregr1. 106.	1722–1728-??-??	1722			Szilágyi Sámuel	Teleki Sándor	peregrinus	 Másnap Postára  [[tészem  vala ]] Levelemet  || 
Peregr1. 107.	1728-12-14	1728			Szilágyi Sámuel	Teleki Sándor	peregrinus	és || midőn curiose  [[nézem  vala,  ||]] az Annya nagy haraggal el ragadta előllem, || 
Peregr1. 117.	1732-03-24	1732			Szilágyi Sámuel	Teleki Sándor	peregrinus	 Szinte  [[végzem  vala ]] ez Levelemet,  || a midőn hozta a Posta a Frantzia Novellakat  || melyben specialis ujság lévén,  || nem lehetett nem adjungalnom Levelemhez ez tzedulamat.  || 
Peregr1. 137.	1715-08-12	1715			Aszalai Sámuel	Teleki Sándor	peregrinus	minthogy pedig Andala Uram ö kglme || (ki is itt Attya és Patronussa a' Magyaroknak)  ||maga hozta elö a' Reformatus Erdélyi Fö-Fö rendeket, || hogy ö Ngok közzül valakiknek inscribálnám e Disputatiot:  ||ez jo Atyánk tanácsa szerént, || (jollehet a' M. Urnak sok izbeli hozam valo kegyes reflexioja is erre  [[kénszerget  vala)  ||]] inscribaltam kegldnek@ is, ez jo végre || hogy az itt Belgiumban lévö Istennek emberei örülhetnenek azonn  || hogy a sok viszontagságok között is hagyott Isten még szegény Magyar-@ Hazankban is ollyan erös Férfiakot és Patronusokot  || kiket Isten után, az Isten Házában valo szolgálatra magokot készitö Prophetak Fiai nézhetnének,  || és a kiknek szárnyok és oltalmok alatt: Istennek bölts rendeléseböl pihenést és nyugodalmat reménlhetnének, sullyos Szenvedésekkel-@ Sanyaruságokkal öszve köttettetett, sorsok, s állapotytyok után,  || 
Peregr1. 148.	1719-05-27	1719			Pápai Páriz Imre	Teleki Sándor	peregrinus	 en a Meltosagos vr levelét mihelyt vöttem  || a helyt {\!lat!securo Quidem semper itinere ad sua} Londinumban dirigaltam,  || es igy nem tudom  || hová tzeloz az Ur Alvintzi Samuel vram  || holott@ is minap azt  [[irja  vala  ||]]  hogy az Urnak valami levelei tevedtenek el  ||minthogy || ha Bétsig a level el jö  ||osztan el nem teved || addig pedig függ a jo directiotol;  || 
Peregr1. 150.	1719-08-11	1719			Bodoki Mihály	Teleki Sándor	peregrinus	 ugy annyira meg szorultam,  ||akkor@ is || mikor Bibartzfalvi és Vásarhellyi Uramék fel jőttek  ||vartam valami adosságomat@ is Gidófalvi Peter Uramtol || a ki@ is az Urfi mellet  [[lakik  vala,  ||]]  és Sövényfalvi Uramtol most talám Vizaknai Mester.  || 
Peregr1. 165.	1723-03-22	1723			Vásárhelyi P. Mihály	Teleki Sándor	peregrinus	 de biztatt engemet a Mlgs Urnál le tetetett böltseség,  || mellyel jó rendin által látta a M. Ur, az illyen utra induloknak sok akadályokot;  || biztatt ||és bátorit amaz én nyomoruságimnak kőzepette || (midőn a vizek szinten a Lelkemig  [[érnek  vala),  ||]] a Mlgs Urtól, Isten ditsősegét szeretö, reám egj szora ki áradot szerelme, es Uri gratiaja, || mellyet életem fottáig Istenem után rész szerint köszőnők a Mlgs Urnak:  || 
Peregr1. 177.	1740-03-24	1740			Técsi Dániel	Teleki Sándor	peregrinus	mert || a melly Leveleket tavaly, abban a' fel háborodott, zűr zavaros, és nem csak egy szinű őszve halmozott nehézségekkel kűszkődő időben egyczer 's mászszor némellyek kőzűllűnk onnan  ||ahol vettenek is, || tőbbire az Haza viszontagságirol csak {\!lat!generalibus verbis} voltanak conformáltatva,  || mivel hogy minden Leveleket a' Postán fel is  [[bontogatnak  vala,  ||]]  és a Bőlcs Salamon mondása szerint:  || Mikor az idők gonoszok  || az okos ember halgat.  || 
Svetk. 64.	1567-05-29	1567			Batthyány Ferencné Svetkovics Katalin	Batthyány Boldizsár	nemes	 Ne hÿgÿ akar kÿ szawanak,  || Mertt Mastan@ ÿs Eremest  [[megh teer  vala ]] mÿnd Jarton .k.  || de Nem Bochathatam,  ||de || mÿhelen megh Jewÿnk  ||Mÿnd Jarthon hozzad Bochatom. || 
Svetk. 138.	1569-05-15	1569			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Azertt Jo vram Es Jo fÿam Jmmaron lassad  || mÿtt kellÿen Ebboͤl chelekedned,  || Mertt azt Jsten twggÿa  || hogÿ szÿwem szerent  [[akarom  vala  ||]]  hogÿ ha {veghez me= hett vala }Echer Ez dologh,  || Mertt En Jmmar szÿnthe Megh vntam.  || 
Svetk. 184.	1570-04-29	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Az Mÿnt az Mÿ akarathwnkat keg: ell wegeztek wolth chÿorom Janos dolga feleől,  || Jm Zinthe Masth  [[akarok  wala ]] keg: kw̋ldenÿ wgian azon dologerth,  || hogÿ En@ ÿs holnap akartam ell kwldenÿ Nepemeth,  || hogÿ te keg: az te keg: Emberÿth akarta ell kẅldenÿ  || 
Tel. 2.	1588-10-20	1588			Telegdy Pál	Várday Kata	nemes	 Jo lehet || hogj nem akartam adig irnj,  || mig az en leuelemre ualaßodat nem  [[latom  uala  ||]] de || mjuelhogj az melj leuelet az hugom leueljben kótue neked irtam,  || es az mj ßolganktul Nagj farkastul,  || kj ez napokban ot nalatok@ is uolt  || kűltem uolt,  || kezetekben meg ez ideig nem yutot  || yol tudom,  || mert az Szakolj Miklos sógor Vram leueljben dugtam uala az hugom leuelit,  || hogj inkab el ne hullianak egjmastul,  || uiluen aßt  || hogj mjnd egiűt legietek.  || kj || tudom immar  || edig kezetekhez kólt,  ||Azirt || ha ennekem arra ualaßt nem tißeß  ||meg lad || hogj oljkor nem telliesitem en@ is be kirisedet,  || oljkor yutatom eßedben,  || hogj ingien sem hinnid  || akor meg mondom oszton  || hogj ezirt legien az.  || 
Tel. 9.	1589-08-?	1589			Telegdy Pál	Várday Kata	nemes	 Touaba  [[uilem  uala ]] aßt  || hogj ez napokban egjüt lehessünk,  || halhassunk, || de az ßerenche ugj hoßta  || az mint eßembe uettem  || hogj meg nem lehet,  || De Isten kegielmessigjböl talam róuid nap haza mehetünk,  || ha egisigben leßünk,  || de ugj meg aradot az uir benniünk  || hogj tórók fü rab !nektíl ugian nem akarunk haza mennj,  || ha Isten hoza segit.  || kit engegien ü felsige.  || 
Tel. 11.	1589-07-16	1589			Telegdy Pál	Várday Kata	nemes	 kit ha Isten ü ßent felsige  [[meg enged  uala,  ||]]  Urammal ű klmjüel egietemben akartunk Ngodhoz mennj,  || es Ndat meg latagatnj,  || myrthogj Vram ü klme ismeretes, meg ez ideig nem uolt Ndal  || nagj ßiue ßerint kjuanta Ndat latnj, es Nadal ismerkednj.  || kit ü ßent felsege talam róuid nap@ is meg enged wnünk.  || 
Tel. 16.	1590-?-?	1590			Telegdy Pál	Várday Kata	nemes	 Nem tudom bizonioson meg irnj  || mikorra mehetek haza,  ||De || ha Isten bikiuel meg tart  ||ez jóuó heten || ha eleb nem@ is Vasarnapra haza mehetek,  || Mert az egiß hiten nem  [[gjözük  uala ]] el uigeßnj chak az Joßag oßtasat@ is. Es az batiam sok külómb fele izengetesit,  || 
Tel. 20.	1592-02-péntek	1592			Telegdy Pál	Várday Kata	nemes	 Ma ugjmjnt chótórtókón el nem bochata az Vr,  || Pjnteken regel  [[akar  uala ]] el bochatanj.  || 
Tel. 22.	1593-10-szombat	1593			Telegdy Pál	Várday Kata	nemes	[[ remilljük@  uala  ||]]  hogj haza bochason bennünket,  || de ßórnjen harakßik  || az kj kjrezjk haza tüle,  || 
Tel. 26.	1593-11-14	1593			Telegdy Pál	Csapy Kristóf	nemes	 talam ugjan nem  [[esik  uala ]] jol dolga  || ha az fekete fegjueresek meg nem {lóuóldózik uala,  ||} 
Tel. 32.	1594-04-06	1594			Telegdy Pál	Várday Kata	nemes	 órómóst  [[hallom  uala  ||]]  az ßeginj lejankam mint jara az himlóuel.  || 
Tel. 35.	1594-05-05	1594			Telegdy Pál	Várday Kata	nemes	 Ű felsigjnek bar gongja uolna rejank,  || akar chak az ezer fegjuerest  [[küldj  uala ]] kózenk,  || 
Tel. 39.	1589-07	1589			Telegdy János	Telegdy Pál	nemes	 Ma zjnte  [[ebillem  wala  ||]]  hogj megh Juta Korosi az homonnaj Istuan walazaual  || 
Tel. 42.	1589-péntek	1589			Telegdy János	Telegdy Pál	nemes	 Oromest az borsot@ is  [[el kuldom  uala  ||]]  de nem uihetek most el,  || hanem mazzor ligyen az,  || 
Tel. 43.	1589	1589			Telegdy János	Telegdy Pál	nemes	 Immar ezzel az deakal  [[el uezodom  wala  ||]]  
Tel. 47.	1589-szerda	1589			Telegdy János	Telegdy Pál	nemes	 most Jo husban uolnanak  || ha megh nem  [[hituankoznak  uala  ||]]  
Tel. 48.	1589	1589			Telegdy János	Telegdy Pál	nemes	 !maga  [[megh uezem  uala ]] tulle korczjomara·  || mert egj cziep borunk sinczj korczjomara ualo·  || 
Tel. 61.	1591-02-?	1591			Telegdy János	Telegdy Mihály	nemes	 az my az chje Janos dolgatth Illety  || az soha uram nem lizen  || hogj en uteth Zentmjklos tartomannjaban rizesse tegjem  || mertth annekul sem sok  || az zegjn uram Idejbenn@ is kezte uala ezt,  || de akkor czjak 4  [[!kir  uala  ||]]  de hamar !be falatak uelle  || hanem az zetenj hazatth aggiuk nekj  ||Es ahoz || amenj fold leheth  ||annjtth || es megis az tòtók kozotth ketth Jobbagiotthj  || 
Tel. 74	1595 szombat	1595			Telegdy János	Telegdy Mihály	nemes	 Ceh Janost nem külomben  [[varom  vala  ||]]  mint az Istenek Angialat  || 
Tel. 77	1589-11-07	1589			Báthory István	Telegdy Pálnak	nemes	 attyamfia Pal wram bizoni igen  [[akarom  walla  ||]]  ha kulonben {megien walla }az dolog wegihez  || de tutam en azt{\! az}  || hogj garam@ is wtana megien Zenthmartonnak  || 
Tel. 79	1590-01-13	1590			Báthory István	Telegdy Pál	nemes	 Hugom@ is erzy immar az halabori istuanne zawat  || mert ö  [[mongia  uala ]] eccer az angiomnak  || hogy edess keseröűel ioo,  || 
Tel. 81.	1590-07-02	1590			Báthory István	Várday Kata	uralkodó	 hogi pedig knel niluan legien  || az cziakj rezt praepostuari balintne azzoniom neuen itt letebe  [[keri  uala  ||]]  sótt ugian mindenestőll óuenek tartana,  || 
Tel. 92.	1597-09-24	1597			Báthory István	Várday Kata	nemes	 ha Telegdi Janosne azzoniom@ is oli fen nem  [[hiaz  vala, ]] Emberseges emberrel,  || en@ is, embersegesen tuttam volna tractalnj.  || 
Tel. 93.	1589-06-15	1589			Tatay István	Telegdy Pál	nemes	 (Üram Üram az ky nem most  [[lezen  walla,  ||]]  Imar most vagion, eloted wram)  || 
Tel. 94.	1590-03-03	1590			Tatay István	Telegdy Pál	nemes	[[ Irok  valla ]] Zokoli vramnak@ is  || de azon felek  || hogi talam vgy megy erolteti magat  || hogy el sem viheti az zegeni rab  || amit ad nekj  || 
Tel. 98.	1589	1589			Cseh János	Telegdy János, Telegdy Pál	familiáris	Annak az ketteit@ ys || bizonnyal hizem,  || ha Isten walami keüesse zegint  [[ilteti  wala,  ||]] wgyan potherinben {meg aggya wala }nekem, || mywel maăr az hazam czinaltatasára  || es magamra walo ip gondüiselisytt es zorgalmatossagat zawa iarasábol@ ys {ismęrem wala.  ||} 
Tel. 99.	1590-03-04	1590			Cseh János	Telegdy Pál	familiáris	Az masik Glezertt, || akki à Collegiúmba  [[tanull  wala,  ||]] mostan Ersekke tettik Pragaban. || 
Tel. 101.	1590-nagycsütörtök	1590			Cseh János	Telegdy Pál	nemes	 Zyüem zerint  [[kewanom  wala ]] kgteknek illien fü dolgaiban  || ha Thelegdj Janos vram ü kgme it@ fen {lyzen wala,  ||} seöt@ ha most@ is ü kgme fell j{\...}e,  || gondolhattia kgtek  || hogj az kgtek zemilye jelen{\...}a nagiob tekintett lenne,  || 
Tel. 101.	1590-nagycsütörtök	1590			Cseh János	Telegdy Pál	nemes	 Ezt amint aranzom,  || iob ziüel wagion az Magiar tanacznall kgtekhez,  || kik kőzzüll !egi sem {\...}  || azky  [[Ir  wala ]] koniórgisemre kgtek mellett.  || 
Tel. 101.	1590-nagycsütörtök	1590			Cseh János	Telegdy Pál	nemes	 Azmi penégh à Zentmiklosj Jozagh dolgatt illethj,  || most lassa vram kgtek  || az migh ell nem kòltt,  || byzoni băr ala se  [[migjen  wala ]] eö kgme Thelegdj Janos vram  || ha zolgaytt es az koczjtt ala boczjatta wolna@ js,  || !nehezem hizem  || hogj pinz adas nekeòll ezt vighez wehesse kgtek.  || 
Tel. 105.	1600-hétfő	1600			Telegdy Kata	Rákóczi Zsigmondné Telegdy Borbála	nemes	 Azert Vramnak eò kegmenek@ is  [[akarok  vala ]] irnom  ||De || minth hogj illjen hirtelensegel kelletek el küldenem,  ||nem irhattek, || Mert tudom  || hogj az eò kegme irasa fogot volna mellettem,  || 
Tel. 108.	1590	1590			Melith Pál	Telegdy Pál	nemes	 Alagj ferenc vchjemel en Eleget Bezellettem  || es Chiak ßakolj wram  [[Ir  vala ]] be  || azt {djferalhattjuk wala }{\!lat!Bonis modis} ez octaua vtanra  || 
Zr. p. 50/2	1562-09-10	1562			Zrínyi Miklós	Batthyány Kristóf	nemes	 Ir kegyelmed,  || hogÿ kegyelmed ez el mwlth napokban Marton deaktol mÿnekwnk twb dolgok kwzeth izenth wolna egÿ parÿpa felwl,  || kÿt my kegyelmednek mÿgh tegnap megh kwldettwnk,  || jolehet eremesth jobbath  [[kwldwnk  wala  ||]]  de mastan nÿnchen,  || de abban sem tugÿok semÿ egÿeb witketh,  || hanem || hogÿ nÿhanÿha bothljk  || az mÿkÿpen kegyelmednek tegnap@ ÿs !megh itrok.  || 
Bark. 108.	1706-07-06	1706			Barkóczy Krisztina	Károlyi Sándor	nemes	 Kegyelmed levelét is  [[várom  vala,  ||]]  hogy ahoz képest tehetném itt a dispositiót.  || 
								 en ugian  [[el megiek  uala ]] uelek,  || de az napam es Ipam nem erezte el,  || hanem adigh jara rea az napam,  || hogi egi forintot kert tölem  || es megh giogit,  || 
Bosz. 549.		1655	Csénye, 	Vas megye				 Mikor felesigem igen niomorult lött volna miattok  || tudoshoz uitette magat Lansér alatt levö Sz. Martonba,  || oda@ is utanna jött Puskaricz Balas az ő ördöngös tarsaival eggjut  || és ott@ is el  [[akariak  vala ]] iobban rontani ennek az tarsai  || de eötett meg ismerven, Puskaricz Balas nem hadgya nekiek  || hogj el ronczak,  || de felesigem szemben lévén velek es nÿlvan meg ismervén, nem alomban nem hanem nÿlvan  || mert senki lölkét ne vesesse  || ő sem veszti,  || sött kisz mingiart hitjvel, és Istenivel erősiteni, bizonitani.  || 
Svetk. 115.	1568-12-01	1568			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 {\!lat!Magnifice domine et tanquam filj Nobis obseruantissime Salutem, et Nostri Commendationem,} || thowaba Jo wram es Jo ffjam wegeztem volt k: mjnap  || hoâ mjkor pernezj Andras meg Jeÿne  || es the k: twttara Attam volna,  || hog k: zembe leth volna wele,  || Azerth pernezj meg Jewth,  || es  [[zolok  wala ]] wele  || hog zembe lenne k:  || 
Svetk. 192.	1570-08-08	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Azerth Ew Ennekem semmjth olljath Nem zolth,  || kj ellene leth wolna the k:  || hanē az dezma dolgath  [[Bezellj  wala,  ||]]  
Svetk. 192.	1570-08-08	1570			Batthyány Ferencné Svetkovics Katalin	Battyhány Boldizsár	nemes	 Azerth ez elewtt@ is zoltham the k: ez felwl,  || de the k: azt  [[agja  wala ]] thanachwl  || hog Jth wegjek  || hog az Jozag mjnd egjẅth lenne,  || 
